Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,FETCH_SIZE,WRITE_SIZE,SQ_WAVES,SQ_INSTS_VALU,GRBM_GUI_ACTIVE
443,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1217,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98683.7500000000,93684.1875000000,98596,22778496,378176
444,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1222,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34644
445,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,667,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.6250000000,0.0000000000,628,139776,24500
446,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,667,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,676.3125000000,0.0000000000,628,141024,23116
447,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1228,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98692.6250000000,93683.0000000000,98596,22778496,377020
448,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1233,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34545
449,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,673,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,652.7500000000,0.0000000000,628,139776,25881
450,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,673,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,672.1875000000,0.0000000000,628,141024,22825
451,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1239,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98688.5625000000,93690.5000000000,98596,22778496,377088
452,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1244,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35421
453,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,679,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.4375000000,0.0000000000,628,139776,25124
454,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,679,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,677.1875000000,0.0000000000,628,141024,22837
455,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1250,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98695.1875000000,93691.6875000000,98596,22778496,378212
456,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1255,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35664
457,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,685,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,654.3750000000,0.0000000000,628,139776,25280
458,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,685,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,674.0625000000,0.0000000000,628,141024,21832
459,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1261,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98691.3750000000,93700.3750000000,98596,22778496,378872
460,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1266,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35268
461,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,691,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.3750000000,0.0000000000,628,139776,24892
462,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,691,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,671.5625000000,0.0000000000,628,141024,22700
463,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1272,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98684.0625000000,93707.0000000000,98596,22778496,377380
464,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1277,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35040
465,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,697,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.4375000000,0.0000000000,628,139776,26208
466,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,697,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.2500000000,0.0000000000,628,141024,23496
467,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1283,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98686.0625000000,93690.1875000000,98596,22778496,376848
468,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1288,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34912
469,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,703,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,652.9375000000,0.0000000000,628,139776,25656
470,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,703,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.8750000000,0.0000000000,628,141024,22736
471,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1294,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98683.4375000000,93678.5625000000,98596,22778496,375859
472,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1299,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34554
473,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,709,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,651.1875000000,0.0000000000,628,139776,25077
474,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,709,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,675.9375000000,0.0000000000,628,141024,22628
475,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1305,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98686.6250000000,93685.5625000000,98596,22778496,377100
476,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1310,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35513
477,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,715,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,651.1250000000,0.0000000000,628,139776,26385
478,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,715,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,672.3125000000,0.0000000000,628,141024,22057
479,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1316,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98683.7500000000,93669.5625000000,98596,22778496,376172
480,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1321,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35404
481,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,721,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.8750000000,0.0000000000,628,139776,25444
482,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,721,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,671.1250000000,0.0000000000,628,141024,21756
483,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1327,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98690.5000000000,93680.5625000000,98596,22778496,376244
484,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1332,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34116
485,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,727,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,636.0625000000,0.0000000000,628,139776,23188
486,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,727,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,660.5625000000,0.0000000000,628,141024,21204
487,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1338,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,100636.3125000000,93690.0000000000,98596,22778496,393989
488,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1343,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,32084
489,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,733,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,650.3125000000,0.0000000000,628,139776,24545
490,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,733,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,673.5625000000,0.0000000000,628,141024,22513
491,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1349,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98682.8125000000,93679.0625000000,98596,22778496,377152
492,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1354,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.5625000000,0.0000000000,4,1224,35336
493,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,739,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,664.5625000000,0.0000000000,628,139776,26252
494,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,739,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,675.4375000000,0.0000000000,628,141024,24173
495,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1360,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98694.1250000000,93691.1250000000,98596,22778496,378317
496,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1365,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34623
497,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,745,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.5000000000,0.0000000000,628,139776,25480
498,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,745,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,663.2500000000,0.0000000000,628,141024,22328
499,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1371,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98697.3125000000,93690.9375000000,98596,22778496,376928
500,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1376,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35464
501,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,751,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.6875000000,0.0000000000,628,139776,25584
502,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,751,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,665.6875000000,0.0000000000,628,141024,22616
503,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1382,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98687.2500000000,93694.0000000000,98596,22778496,376928
504,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1387,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35400
505,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,757,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.5625000000,0.0000000000,628,139776,24372
506,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,757,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,663.6875000000,0.0000000000,628,141024,24261
507,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1393,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98693.3750000000,93697.3125000000,98596,22778496,377493
508,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1398,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35948
509,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,763,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,654.8125000000,0.0000000000,628,139776,24808
510,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,763,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,666.5625000000,0.0000000000,628,141024,23776
511,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1404,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98687.5000000000,93681.4375000000,98596,22778496,377168
512,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1409,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34088
513,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,769,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.4375000000,0.0000000000,628,139776,24613
514,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,769,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.8125000000,0.0000000000,628,141024,22984
515,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1415,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98692.8750000000,93699.5000000000,98596,22778496,376492
516,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1420,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34559
517,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,775,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,649.3125000000,0.0000000000,628,139776,25713
518,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,775,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,668.6250000000,0.0000000000,628,141024,22436
519,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1426,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98686.6250000000,93691.1250000000,98596,22778496,376969
520,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1431,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34868
521,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,781,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,654.5000000000,0.0000000000,628,139776,25612
522,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,781,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.9375000000,0.0000000000,628,141024,22380
523,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1437,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98687.6250000000,93693.7500000000,98596,22778496,376124
524,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1442,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34524
525,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,787,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.2500000000,0.0000000000,628,139776,24401
526,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,787,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,671.3750000000,0.0000000000,628,141024,22177
527,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1448,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98691.2500000000,93694.1250000000,98596,22778496,379369
528,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1453,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35121
529,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,793,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.3750000000,0.0000000000,628,139776,24700
530,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,793,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,669.3125000000,0.0000000000,628,141024,23684
531,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1459,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98696.6875000000,93692.6875000000,98596,22778496,378148
532,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1464,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34364
533,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,799,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,657.1250000000,0.0000000000,628,139776,25577
534,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,799,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,674.0000000000,0.0000000000,628,141024,22633
535,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1470,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98688.1250000000,93699.8750000000,98596,22778496,375785
536,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1475,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,36073
537,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,805,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.6250000000,0.0000000000,628,139776,25508
538,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,805,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,678.2500000000,0.0000000000,628,141024,22556
539,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1481,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98686.1250000000,93699.5000000000,98596,22778496,375972
540,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1486,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34620
541,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,811,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.2500000000,0.0000000000,628,139776,24500
542,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,811,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.9375000000,0.0000000000,628,141024,23732
543,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1492,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98683.1875000000,93672.3125000000,98596,22778496,378988
544,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1497,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34444
545,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,817,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,652.0000000000,0.0000000000,628,139776,24273
546,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,817,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,662.3750000000,0.0000000000,628,141024,22289
547,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1503,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98691.5625000000,93690.6875000000,98596,22778496,376160
548,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1508,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34697
549,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,823,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.6875000000,0.0000000000,628,139776,24697
550,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,823,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,668.0000000000,0.0000000000,628,141024,22881
551,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1514,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98690.5000000000,93686.3125000000,98596,22778496,376108
552,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1519,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35840
553,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,829,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.6250000000,0.0000000000,628,139776,25073
554,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,829,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,665.3750000000,0.0000000000,628,141024,23033
555,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1525,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98684.1250000000,93680.6250000000,98596,22778496,376876
556,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1530,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35273
557,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,835,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,649.0625000000,0.0000000000,628,139776,24105
558,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,835,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.3750000000,0.0000000000,628,141024,23233
559,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1536,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98687.1250000000,93694.9375000000,98596,22778496,376300
560,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1541,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35756
561,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,841,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,654.5625000000,0.0000000000,628,139776,25116
562,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,841,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,673.1875000000,0.0000000000,628,141024,23244
563,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1547,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98691.8750000000,93672.6250000000,98596,22778496,378217
564,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1552,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,36121
565,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,847,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.0625000000,0.0000000000,628,139776,25177
566,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,847,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,668.3750000000,0.0000000000,628,141024,23884
567,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1558,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98686.1250000000,93683.4375000000,98596,22778496,381684
568,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1563,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35436
569,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,853,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,651.0000000000,0.0000000000,628,139776,24436
570,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,853,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.5000000000,0.0000000000,628,141024,23551
571,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1569,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98688.2500000000,93687.8750000000,98596,22778496,380564
572,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1574,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35316
573,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,859,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,650.8750000000,0.0000000000,628,139776,26124
574,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,859,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,669.9375000000,0.0000000000,628,141024,23836
575,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1580,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98691.0000000000,93685.0000000000,98596,22778496,376801
576,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1585,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,35396
577,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,865,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.5000000000,0.0000000000,628,139776,25880
578,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,865,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,667.7500000000,0.0000000000,628,141024,23592
579,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1591,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98690.9375000000,93684.6875000000,98596,22778496,377752
580,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1596,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,33496
581,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,871,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.0000000000,0.0000000000,628,139776,25392
582,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,871,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,663.9375000000,0.0000000000,628,141024,22888
583,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1602,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98688.5000000000,93692.6250000000,98596,22778496,376732
584,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1607,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34036
585,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,877,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,657.3125000000,0.0000000000,628,139776,25377
586,"kernel_phase2_col(int*, int, int) [clone .kd]",2,2,877,926980,926980,40192,256,8192,0,32,32,16,64,0x0,0x14d162814e00,664.1875000000,0.0000000000,628,141024,24023
587,"kernel_phase3(int*, int, int) [clone .kd]",2,0,1613,926980,926980,6310144,256,8192,0,36,36,16,64,0x0,0x14d162814e40,98690.8125000000,93691.5625000000,98596,22778496,376732
588,"kernel_phase1(int*, int, int) [clone .kd]",2,0,1618,926980,926980,256,256,4096,0,20,20,16,64,0x0,0x14d162814d80,8.3750000000,0.0000000000,4,1224,34553
589,"kernel_phase2_row(int*, int, int) [clone .kd]",2,1,883,926980,926980,40192,256,8192,0,36,36,16,64,0x0,0x14d162814dc0,653.7500000000,0.0000000000,628,139776,25225
